pano,pmes,conglome,submuestra,vivienda,hogar,codperso,dominio,estrato,codpanel,p103,p104,p105,p106,p107,p108,p109a,p109b,p109c,p200n,p200i,p200a,p200b,p200bb,p200c,p200d,p200dd,p200e,p200f,p200g,p201,p202,p203,p204,p2041,p2042,p2043,p2044,p2045,p2046,p2047,p2048,p2049,p20410,p20411,p204a,p205a,p206,P206AA,p207a,p207b,p208b1,p208b2,p208b3,p209a,p209b,p209c,p209d,p209e,p209f,p209g,p209t,p209bb,p209cc,p209h,p209ee,p210,p211a,p211b,p212a,p212b,p212c,p212d,p212e,p213,p214,p215,p216,p217,p218,p219,p220,p222,P223A1,P223A2,P223A3,P223A4,P223A5,P223A6,P223A7,P224,P225,ocu200,i211a,i211b,i212a,i212b,i212c,i212d,ingtot,ingprin,resident,fa_fma22
2022,03,091564,001,0006,11,01,8,1,21031101,1,1,2, ,2,56,5,2, ,1,1,6,3,2022,12,3,2022,18,7,1965,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, ,0, ,1,6,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,344.205731893364
2022,03,091564,001,0006,11,02,8,1,21031102,3,1,2, ,2,28,6,5, ,2,0,6,3,2022,12,3,2022, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , ,1,0
2022,03,091564,001,0006,11,03,8,1,21031103,11,1,1, ,2,50,6,5, , , ,6,3,2022,12,3,2022, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022,03,091564,001,0006,11,04,8,1,21031104,6,1,1, ,2,20,6,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022,03,091564,001,0006,11,05,8,1,21031105,6,1,1, ,2,21,6,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022,03,091564,001,0006,11,06,8,1,21031106,3,1,1, ,2,28,8,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022,03,091564,001,0007,11,01,8,1,21031101,1,1,2, ,1,82,3,3, ,1,1,6,3,2022,12,3,2022,17,3,1939,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , ,0, ,1,1,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,378.671501105113
2022,03,091564,001,0017,11,01,8,1,21031101,1,1,2, ,2,76,1, , ,1,1,6,3,2022,12,3,2022,6,10,1945,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , ,0, ,1,6,0,0,0,0,0,0,1,6,1,4, , , , , , , , ,1,344.205731893364
2022,03,091564,001,0017,11,02,8,1,21031102,3,1,2, ,1,51,6,5, ,2,2,6,3,2022,12,3,2022,21,6,1970,1, , , , , , , , , , , , , , ,917,4781,2, ,1,1,99,99,1991,0,8,8,8,8,8,8,48,1, ,2,2, , , ,1212,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,1212,0, , ,1212,1212,1,378.671501105113
2022,03,091578,001,0010,11,01,8,1,22031101,1,1,2, ,2,35,6,5, ,1,1,13,3,2022,19,3,2022,16,1,1987,1, , , , , , , , , , , , , , ,572,4791,2, ,1,1,99,4,2020,4,8,8,8,8,4,4,44,1, ,1,2, , , ,2500,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,4,4,1, , ,2500,0, , ,2500,2500,1,936.517215914722
2022,03,091578,001,0010,11,02,8,1,22031102,3,1,2, ,1,12,4, ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,03,091578,001,0010,11,03,8,1,22031103,3,1,2, ,2,8,3, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,03,091578,001,0010,11,04,8,1,22031104,3,1,2, ,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,03,091578,001,0012,11,01,8,1,22031101,1,1,2, ,1,54,10,5, ,1,1,13,3,2022,19,3,2022,6,5,1967,1, , , , , , , , , , , , , , ,242,8521,3,2,2, ,99,99,1994,0,6,6,6,6,6,0,30,1, ,2,2,4,2500,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,2500,0, , , , ,2500,2500,1,757.343002210226
2022,03,091578,001,0012,11,02,8,1,22031102,2,1,2, ,2,53,10,5, ,2,2,13,3,2022,19,3,2022,5,9,1968,1, , , , , , , , , , , , , , ,242,8521,3,2,2, ,99,99,1999,0,6,6,6,6,6,0,30,1, ,2,2,4,2500,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,2500,0, , , , ,2500,2500,1,688.411463786729
2022,03,091578,001,0012,11,03,8,1,22031103,3,1,2, ,2,14,5,2, ,3,3,13,3,2022,19,3,2022,8,11,2007,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , ,0, ,2,1,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,998.012814301256
2022,03,091578,001,0027,11,01,8,1,22031101,1,1,2, ,1,42,10,5, ,1,1,20,3,2022,26,3,2022,9,7,1979,1, , , , , , , , , , , , , , ,217,4711,3,5,2, ,99,99,2009,0,8,8,8,8,8,0,40,1, ,1,2,3,2000,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,4000,0, , , , ,4000,4000,1,969.488648183988
2022,03,091578,001,0027,11,02,8,1,22031102,2,1,2, ,2,33,6,5, ,2,2,20,3,2022,26,3,2022,10,3,1989,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, ,0, ,1,1,0,0,0,0,0,0,1,1,4,4, , , , , , , , ,1,936.517215914722
2022,03,091578,001,0027,11,03,8,1,22031103,3,1,2, ,1,16,5,4, ,3,3,20,3,2022,26,3,2022,27,8,2005,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2, ,0, ,1,6,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,912.638458881506
2022,03,091578,001,0027,11,04,8,1,22031104,3,1,2, ,1,11,3, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,03,091578,001,0027,11,05,8,1,22031105,3,1,2, ,1,11,3, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,03,091578,001,0028,11,01,8,1,22031101,1,1,2, ,1,36,10,5, ,1,1,13,3,2022,19,3,2022,26,4,1985,1, , , , , , , , , , , , , , ,227,7110,2, ,1,1,99,4,2021,0,9,9,12,9,9,5,53,1, ,2,2, , , ,5000,0,1000,0,0, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,5000,0,1000,0,6000,5000,1,969.488648183988
2022,03,091578,001,0028,11,02,8,1,22031102,2,1,2, ,2,38,10,5, ,2,2,13,3,2022,19,3,2022,7,12,1983,1, , , , , , , , , , , , , , ,335,7830,3,4,2, ,99,7,2020,0,8,8,8,8,8,8,48,1, ,2,2,3,600,0, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1,1200,0, , , , ,1200,1200,1,936.517215914722
2022,03,091588,001,0005,11,01,8,1,21031101,1,1,2, ,1,60,5,1, ,1,1,20,3,2022,26,3,2022,22,10,1961,1, , , , , , , , , , , , , , ,772,1410,4,5,1,5,15,1,2022,0,0,8,0,0,0,8,16,1, ,1,1,2,120,0, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,1,1,1,520,0, , , , ,520,520,1,703.247073480924
2022,03,091588,001,0005,11,02,8,1,21031102,2,1,2, ,2,51,3, ,3,2,2,20,3,2022,26,3,2022,11,12,1970,1, , , , , , , , , , , , , , ,941,9700,6, ,1,1,99,99,2012,0,0,8,0,0,8,0,16,1, ,1,2,2,120,30, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,1,1,1,520,130, , , , ,650,650,1,639.239216373391
2022,03,091588,001,0005,11,03,8,1,21031103,3,1,2, ,1,26,9,4, ,3,3,20,3,2022,26,3,2022,28,7,1995,1, , , , , , , , , , , , , , ,247,8549,2, ,1,1,3,1,2022,2,0,0,2,1,0,0,5,1, ,1,1, , , ,200,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,200,0, , ,200,200,1,900.239459027989
2022,03,091588,001,0005,11,04,8,1,21031104,3,1,2, ,1,14,5,3, ,4,4,13,3,2022,19,3,2022,25,5,2007,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,1,6,0,0,0,0,0,0,1,7,4,4, , , , , , , , ,1,847.449997532827
2022,03,091588,001,0006,11,01,8,1,21031101,1,1,2, ,1,64,5,2, ,1,1,13,3,2022,19,3,2022,18,1,1958,1, , , , , , , , , , , , , , ,851,4330,2, ,1,1,99,7,2021,0,6,0,6,0,6,0,18,1, ,1,2, , , ,650,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,1,4,1, , ,650,0, , ,650,650,1,703.247073480924
2022,03,091588,001,0007,11,01,8,1,21031101,1,1,2, ,2,55,4,5, ,1,1,20,3,2022,26,3,2022,14,2,1967,1, , , , , , , , , , , , , , ,572,4721,2, ,1,2,99,3,2020,6,7,7,7,7,7,7,48,1, ,1,2, , , ,606,303, , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,4,4,1, , ,606,303, , ,909,909,1,639.239216373391
2022,03,091588,001,0007,11,02,8,1,21031102,2,1,2, ,1,49,4, ,6,2,1,20,3,2022,26,3,2022,21,2,1973,1, , , , , , , , , , , , , , ,783,4100,4,5,1,10,1,7,2020,0,8,8,8,8,8,0,40,1, ,2,2,2,400,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1732,0, , , , ,1732,1732,1,703.247073480924
2022,03,091588,001,0007,11,03,8,1,21031103,3,1,2, ,1,18,6,5, ,3,3,20,3,2022,26,3,2022,7,8,2003,1, , , , , , , , , , , , , , ,572,4721,5,5,1,2,99,3,2020,8,8,8,8,8,8,8,56,1, ,1,1, , , , , , , , , , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1, , , , , , ,0,0,1,847.449997532827
2022,03,091588,001,0008,12,01,8,1,21031201,1,1,2, ,2,54,5,2, ,1,1,20,3,2022,26,3,2022,10,3,1968,1, , , , , , , , , , , , , , ,941,9700,6, ,1,1,15,1,2022,9,9,9,10,9,10,10,66,1, ,1,1,2,80,60, , ,325,100,0, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1,346,260, , ,325,100,1031,606,1,639.239216373391
2022,03,091588,001,0008,12,02,8,1,21031202,5,1,2, ,2,86,1, , ,2,2,13,3,2022,19,3,2022,27,5,1935,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,9,2, , ,0, ,1,5,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,639.239216373391
2022,03,091588,001,0008,22,01,8,1,21032201,1,1,2, ,1,32,7,1, ,1,1,20,3,2022,26,3,2022,25,3,1990,1, , , , , , , , , , , , , , ,783,4220,4,4,2, ,99,2,2021,0,10,10,10,10,10,10,60,1, ,2,2,4,1200,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1200,0, , , , ,1200,1200,1,900.239459027989
2022,03,091588,001,0008,22,02,8,1,21032202,2,1,2, ,2,24,7,1, ,2,2,20,3,2022,26,3,2022,17,6,1997,1, , , , , , , , , , , , , , ,522,5630,2, ,1,1,1,1,2022,6,6,6,6,6,6,6,42,1, ,1,2, , , ,303,22, , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1, , ,303,22, , ,325,325,1,926.726184708309
2022,03,091588,001,0008,22,03,8,1,21032203,3,1,2, ,1,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,03,091602,001,0005,11,01,8,1,22031101,1,1,2, ,1,46,6,5, ,1,1,20,2,2022,26,2,2022,22,6,1975,1, , , , , , , , , , , , , , ,812,2220,4,5,2, ,99,99,2016,0,0,0,11,11,11,11,44,1, ,2,2,4,2000,294, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,2000,294, , , , ,2294,2294,1,1514.68600442045
2022,03,091602,001,0005,11,02,8,1,22031102,2,1,2, ,2,47,6,5, ,2,2,20,2,2022,26,2,2022,1,8,1974,1, , , , , , , , , , , , , , ,766,1071,2, ,1,3,99,99,2012,2,0,0,0,0,2,5,9,1, ,1,2, , , ,1000,50, , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,4,4,1, , ,1000,50, , ,1050,1050,1,1376.82292757346
2022,03,091602,001,0005,11,03,8,1,22031103,3,1,2, ,1,25,10,5, ,3,4,20,2,2022,26,2,2022,15,6,1996,1, , , , , , , , , , , , , , ,215,2100,3,5,2, ,99,8,2020,0,8,8,8,8,8,5,45,1, ,1,2,4,3000,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,3000,0, , , , ,3000,3000,1,1938.97729636798
2022,03,091602,001,0005,11,04,8,1,22031104,3,1,2, ,1,23,9,4, ,4,4,20,2,2022,26,2,2022,3,12,1998,1, , , , , , , , , , , , , , ,783,9521,3,5,1,50,99,3,2020,0,8,8,8,8,8,5,45,1, ,1,2,4,1700,0, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1,1700,0, , , , ,1700,1700,1,1825.27691776301
2022,03,091602,001,0005,11,05,8,1,22031105,3,1,2, ,2,20,9,2, ,5,5,20,2,2022,26,2,2022,7,11,2001,1, , , , , , , , , , , , , , ,766,1071,5,5,1,3,99,99,2019,5,0,0,0,0,2,5,12,1, ,1,1, , , , , , , , ,1, , , , ,7,10,2,5,0,0,0,0,0,0,1,6,4,2, , , , , , , , ,1,1996.02562860251
2022,03,091602,001,0005,11,06,8,1,22031106,3,1,2, ,2,17,6,5, ,6,6,20,2,2022,26,2,2022,20,5,2004,1, , , , , , , , , , , , , , ,766,1071,5,5,1,3,99,99,2019,5,0,0,0,0,2,5,12,1, ,1,1, , , , , , , , ,1, , , , ,7,1,2,1,0,0,0,0,0,0,1,6,4,2, , , , , , , , ,1,1996.02562860251
2022,03,091602,001,0005,11,07,8,1,22031107,3,1,2, ,2,12,4, ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,03,091602,001,0005,11,08,8,1,22031108,3,1,2, ,2,8,3, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,03,091602,001,0006,12,01,8,1,22031201,1,1,2, ,2,45,6,5, ,1,1,20,2,2022,26,2,2022,13,11,1976,1, , , , , , , , , , , , , , ,572,4711,2, ,1,1,99,99,2019,12,12,12,12,12,12,12,84,1, ,2,2, , , ,1212,455, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,1,4,1, , ,1212,455, , ,1667,1667,1,1376.82292757346
2022,03,091602,001,0006,22,01,8,1,22032201,1,1,2, ,1,28,6,5, ,1,2,20,2,2022,26,2,2022,16,11,1993,1, , , , , , , , , , , , , , ,783,4100,4,5,1,6,15,2,2022,0,8,8,8,8,8,5,45,1, ,1,2,2,450,0, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1,1949,0, , , , ,1949,1949,1,1938.97729636798
2022,03,091602,001,0006,22,02,8,1,22032202,2,1,2, ,2,30,8,3, ,2,2,20,2,2022,26,2,2022,17,3,1991,1, , , , , , , , , , , , , , ,942,8121,2, ,1,1,99,99,2020,0,8,8,8,8,8,5,45,1, ,1,2, , , ,1299,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,1,1,1, , ,1299,0, , ,1299,1299,1,1873.03443182944
2022,03,091602,001,0006,22,03,8,1,22032203,3,1,2, ,1,6,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,03,091602,001,0007,13,01,8,1,22031301,1,1,2, ,2,84,6,5, ,1,1,20,2,2022,26,2,2022,16,10,1937,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,9,2, , ,0, ,1,6,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,1376.82292757346
2022,03,091602,001,0007,23,01,8,1,22032301,1,1,2, ,2,58,6,5, ,1,1,20,2,2022,26,2,2022,29,4,1963,1, , , , , , , , , , , , , , ,941,9700,6, ,1,1,99,99,2019,0,0,0,9,0,0,0,9,1, ,1,2,2,50,0, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1,217,0, , , , ,217,217,1,1376.82292757346
2022,03,091602,001,0007,23,02,8,1,22032302,2,1,2, ,1,63,6,5, ,2,2,20,2,2022,26,2,2022,12,12,1958,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,3,4,1,6,0,0,0,0,0,0,1,6,4,2, , , , , , , , ,1,1514.68600442045
2022,03,091602,001,0007,23,03,8,1,22032303,3,1,2, ,2,20,6,5, ,3,3,20,2,2022,26,2,2022,30,4,2001,1, , , , , , , , , , , , , , ,522,5629,2, ,1,1,99,6,2021,6,1,1,1,1,5,1,16,1, ,1,1, , , ,260,60,130,0,0, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,260,60,130,0,450,320,1,1996.02562860251
2022,03,091602,001,0007,23,04,8,1,22032304,10,1,2, ,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,03,091602,001,0007,33,01,8,1,22033301,1,1,2, ,1,37,6,5, ,1,1,20,2,2022,26,2,2022,3,8,1984,1, , , , , , , , , , , , , , ,785,4100,4,5,2, ,2,1,2022,0,8,8,8,8,8,5,45,1, ,1,2,2,750,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,3248,0, , , , ,3248,3248,1,1938.97729636798
2022,03,091602,001,0007,33,02,8,1,22033302,2,1,2, ,2,40,6,5, ,2,2,20,2,2022,26,2,2022,8,2,1982,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , ,0, ,1,1,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,1873.03443182944
2022,03,091602,001,0007,33,03,8,1,22033303,3,1,2, ,1,20,6,5, ,3,3,20,2,2022,26,2,2022,22,10,2001,1, , , , , , , , , , , , , , ,942,5610,4,5,1,3,10,1,2022,0,7,7,7,7,7,7,42,1, ,2,2,2,400,84, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,1,4,1,1732,364, , , , ,2096,2096,1,1825.27691776301
2022,03,091602,001,0007,33,04,8,1,22033304,3,1,2, ,1,12,4, ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,03,091602,001,0007,33,05,8,1,22033305,3,1,2, ,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,03,091602,001,0008,11,01,8,1,22031101,1,1,1, ,1,53,6,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022,03,091602,001,0008,11,02,8,1,22031102,2,1,2, ,2,48,6,5, ,2,2,20,2,2022,26,2,2022,18,1,1974,1, , , , , , , , , , , , , , ,942,8121,4,4,2, ,6,1,2022,8,8,8,0,8,8,8,48,1, ,2,2,4,930,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,5,4,1,930,0, , , , ,930,930,1,1376.82292757346
2022,03,091602,001,0008,11,03,8,1,22031103,3,1,2, ,2,19,6,5, ,3,3,20,2,2022,26,2,2022,20,8,2002,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,7,4,1,6,0,0,0,0,0,0,1,6,4,2, , , , , , , , ,1,1996.02562860251
2022,03,091602,001,0008,11,04,8,1,22031104,10,1,2, ,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,03,091602,001,0008,11,05,8,1,22031105,3,1,2, ,1,23,5,4, ,5,6,20,2,2022,26,2,2022,2,3,1999,1, , , , , , , , , , , , , , ,885,4921,4,5,1,20,15,1,2022,11,11,11,11,11,11,11,77,1, ,2,2,4,1000,0, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1,1000,0, , , , ,1000,1000,1,1825.27691776301
2022,03,091602,001,0008,11,06,8,1,22031106,4,1,2, ,2,21,6,5, ,6,6,20,2,2022,26,2,2022,30,7,2000,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, ,0, ,1,5,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,1996.02562860251
2022,03,091602,001,0008,11,07,8,1,22031107,10,1,2, ,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,03,091612,001,0010,11,01,8,1,21031101,1,1,2, ,2,71,1, , ,1,1,13,3,2022,19,3,2022,13,1,1951,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, ,0, ,1,6,1,0,0,0,0,0,0,1,1,4, , , , , , , , ,1,540.894721546715
2022,03,091612,001,0012,11,01,8,1,21031101,1,1,2, ,1,80,3,2, ,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , ,1,0
2022,03,091612,001,0012,11,02,8,1,21031102,3,1,2, ,1,47,6,5, ,2,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , ,1,0
2022,03,091612,001,0012,11,03,8,1,21031103,4,1,2, ,2,50,5,1, ,3,3,13,3,2022,19,3,2022,25,4,1971,1, , , , , , , , , , , , , , ,919,4799,2, ,1,1,1,2,2002,0,3,3,3,3,3,2,17,2,25,1,2, , , ,200,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,1,4,1, , ,200,0, , ,200,200,1,540.894721546715
2022,03,091612,001,0012,11,04,8,1,21031104,10,1,2, ,2,23,7,2, ,4,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , ,1,0
2022,03,091612,001,0012,11,05,8,1,21031105,10,1,2, ,2,21,8,3, ,5,5,13,3,2022,19,3,2022,6,3,2001,1, , , , , , , , , , , , , , ,574,4781,3,5,1,2,15,1,2022,0,8,8,0,8,0,8,32,1, ,2,2,2,120,0, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1,520,0, , , , ,520,520,1,784.152925522415
2022,03,091612,001,0012,11,06,8,1,21031106,10,1,2, ,2,9,3, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,03,091612,001,0013,11,01,8,1,21031101,1,1,2, ,2,73,1, , ,1,1,13,3,2022,19,3,2022,27,3,1948,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, ,0, ,1,6,0,0,0,0,0,0,1,1,4,4, , , , , , , , ,1,540.894721546715
2022,03,091612,001,0013,11,02,8,1,21031102,3,1,2, ,1,46,3, ,3,2,0,13,3,2022,19,3,2022, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , ,1,0
2022,03,091612,001,0013,11,03,8,1,21031103,3,1,2, ,2,48,3, ,3,3,3,13,3,2022,19,3,2022,12,6,1973,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, ,0, ,1,6,0,0,0,0,0,0,1,1,4,4, , , , , , , , ,1,540.894721546715
2022,03,091612,001,0013,11,04,8,1,21031104,3,1,2, ,1,41,3, ,3,4,0,13,3,2022,19,3,2022, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , ,1,0
2022,03,091626,001,0005,11,01,8,1,22031101,1,1,2, ,1,60,6,5, ,1,1,13,3,2022,19,3,2022,1,6,1961,1, , , , , , , , , , , , , , ,718,1410,2, ,1,1,99,6,2021,0,8,8,8,8,8,0,40,1, ,1,1, , , ,1516,0, , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,5,1, , ,1516,0, , ,1516,1516,1,432.767429834415
2022,03,091626,001,0005,11,02,8,1,22031102,2,1,2, ,2,51,6,5, ,2,0,6,3,2022,12,3,2022, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , ,1,0
2022,03,091626,001,0005,11,03,8,1,22031103,3,1,2, ,1,23,9,2, ,3,3,13,3,2022,19,3,2022,27,1,1999,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , ,0, ,1,4,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,521.507690789432
